timestamp,open,high,low,close,volume
2024-12-05T20:30:00Z,1.27558,1.27570,1.27531,1.27564,274
2024-12-05T20:45:00Z,1.27564,1.27572,1.27497,1.27510,919
2024-12-05T21:00:00Z,1.27507,1.27528,1.27494,1.27511,283
2024-12-05T21:15:00Z,1.27513,1.27566,1.27512,1.27564,152
2024-12-05T21:30:00Z,1.27564,1.27586,1.27563,1.27585,237
2024-12-05T21:45:00Z,1.27584,1.27609,1.27570,1.27574,652
2024-12-05T22:00:00Z,1.27574,1.27574,1.27529,1.27534,33
2024-12-05T22:15:00Z,1.27546,1.27601,1.27546,1.27562,619
2024-12-05T22:30:00Z,1.27563,1.27590,1.27550,1.27576,902
2024-12-05T22:45:00Z,1.27578,1.27600,1.27556,1.27581,939
2024-12-05T23:00:00Z,1.27586,1.27602,1.27563,1.27576,390
2024-12-05T23:15:00Z,1.27577,1.27596,1.27574,1.27582,442
2024-12-05T23:30:00Z,1.27585,1.27614,1.27581,1.27609,279
2024-12-05T23:45:00Z,1.27611,1.27611,1.27581,1.27598,371
2024-12-06T00:00:00Z,1.27600,1.27603,1.27530,1.27545,1054
2024-12-06T00:15:00Z,1.27545,1.27556,1.27531,1.27550,613
2024-12-06T00:30:00Z,1.27551,1.27570,1.27533,1.27545,744
2024-12-06T00:45:00Z,1.27546,1.27559,1.27505,1.27512,1190
2024-12-06T01:00:00Z,1.27513,1.27527,1.27493,1.27500,1616
2024-12-06T01:15:00Z,1.27500,1.27502,1.27472,1.27486,1684
2024-12-06T01:30:00Z,1.27485,1.27499,1.27437,1.27441,1404
2024-12-06T01:45:00Z,1.27442,1.27450,1.27394,1.27439,2437
2024-12-06T02:00:00Z,1.27439,1.27482,1.27435,1.27456,1965
2024-12-06T02:15:00Z,1.27456,1.27485,1.27447,1.27482,1337
2024-12-06T02:30:00Z,1.27483,1.27522,1.27470,1.27515,1192
2024-12-06T02:45:00Z,1.27515,1.27515,1.27471,1.27490,1366
2024-12-06T03:00:00Z,1.27490,1.27533,1.27490,1.27520,1332
2024-12-06T03:15:00Z,1.27519,1.27536,1.27502,1.27515,1101
2024-12-06T03:30:00Z,1.27514,1.27515,1.27461,1.27499,1061
2024-12-06T03:45:00Z,1.27498,1.27512,1.27472,1.27504,755
2024-12-06T04:00:00Z,1.27506,1.27508,1.27463,1.27502,521
2024-12-06T04:15:00Z,1.27503,1.27503,1.27469,1.27470,589
2024-12-06T04:30:00Z,1.27472,1.27476,1.27456,1.27473,664
2024-12-06T04:45:00Z,1.27474,1.27482,1.27459,1.27477,777
2024-12-06T05:00:00Z,1.27477,1.27477,1.27420,1.27440,618
2024-12-06T05:15:00Z,1.27440,1.27451,1.27427,1.27440,757
2024-12-06T05:30:00Z,1.27441,1.27455,1.27428,1.27431,656
2024-12-06T05:45:00Z,1.27430,1.27462,1.27424,1.27447,829
2024-12-06T06:00:00Z,1.27444,1.27458,1.27410,1.27442,1904
2024-12-06T06:15:00Z,1.27442,1.27488,1.27442,1.27458,1592
2024-12-06T06:30:00Z,1.27458,1.27483,1.27428,1.27480,1686
2024-12-06T06:45:00Z,1.27479,1.27481,1.27433,1.27452,961
2024-12-06T07:00:00Z,1.27453,1.27501,1.27407,1.27496,1453
2024-12-06T07:15:00Z,1.27497,1.27545,1.27475,1.27500,1891
2024-12-06T07:30:00Z,1.27499,1.27544,1.27474,1.27524,999
2024-12-06T07:45:00Z,1.27524,1.27650,1.27524,1.27634,1412
2024-12-06T08:00:00Z,1.27635,1.27741,1.27626,1.27703,2066
2024-12-06T08:15:00Z,1.27701,1.27716,1.27654,1.27659,1216
2024-12-06T08:30:00Z,1.27656,1.27689,1.27607,1.27609,2047
2024-12-06T08:45:00Z,1.27607,1.27625,1.27572,1.27609,1443
2024-12-06T09:00:00Z,1.27608,1.27630,1.27551,1.27630,1342
2024-12-06T09:15:00Z,1.27632,1.27647,1.27583,1.27604,1221
2024-12-06T09:30:00Z,1.27606,1.27629,1.27557,1.27612,1075
2024-12-06T09:45:00Z,1.27613,1.27637,1.27570,1.27590,734
2024-12-06T10:00:00Z,1.27591,1.27597,1.27505,1.27521,947
2024-12-06T10:15:00Z,1.27521,1.27582,1.27493,1.27543,1102
2024-12-06T10:30:00Z,1.27543,1.27624,1.27526,1.27602,1094
2024-12-06T10:45:00Z,1.27602,1.27645,1.27578,1.27614,888
2024-12-06T11:00:00Z,1.27618,1.27673,1.27587,1.27593,590
2024-12-06T11:15:00Z,1.27591,1.27631,1.27553,1.27624,535
2024-12-06T11:30:00Z,1.27623,1.27638,1.27590,1.27615,630
2024-12-06T11:45:00Z,1.27615,1.27717,1.27613,1.27702,908
2024-12-06T12:00:00Z,1.27703,1.27731,1.27669,1.27720,789
2024-12-06T12:15:00Z,1.27719,1.27780,1.27702,1.27705,1058
2024-12-06T12:30:00Z,1.27705,1.27726,1.27660,1.27701,1389
2024-12-06T12:45:00Z,1.27702,1.27755,1.27678,1.27685,1823
2024-12-06T13:00:00Z,1.27685,1.27731,1.27674,1.27699,1199
2024-12-06T13:15:00Z,1.27697,1.27732,1.27679,1.27710,2109
2024-12-06T13:30:00Z,1.27692,1.28110,1.27679,1.28043,7593
2024-12-06T13:45:00Z,1.28042,1.28059,1.27851,1.27941,5441
2024-12-06T14:00:00Z,1.27942,1.27982,1.27638,1.27672,5875
2024-12-06T14:15:00Z,1.27671,1.27753,1.27555,1.27701,3756
2024-12-06T14:30:00Z,1.27701,1.27757,1.27543,1.27644,4274
2024-12-06T14:45:00Z,1.27644,1.27697,1.27554,1.27592,6684
2024-12-06T15:00:00Z,1.27596,1.27596,1.27353,1.27371,5436
2024-12-06T15:15:00Z,1.27370,1.27484,1.27306,1.27481,2839
2024-12-06T15:30:00Z,1.27480,1.27490,1.27277,1.27323,4189
2024-12-06T15:45:00Z,1.27322,1.27474,1.27311,1.27434,3388
2024-12-06T16:00:00Z,1.27435,1.27438,1.27293,1.27372,3024
2024-12-06T16:15:00Z,1.27370,1.27488,1.27355,1.27467,2437
2024-12-06T16:30:00Z,1.27468,1.27554,1.27467,1.27515,2063
2024-12-06T16:45:00Z,1.27521,1.27528,1.27404,1.27410,1976
2024-12-06T17:00:00Z,1.27410,1.27412,1.27273,1.27328,2253
2024-12-06T17:15:00Z,1.27327,1.27355,1.27206,1.27278,1871
2024-12-06T17:30:00Z,1.27279,1.27357,1.27226,1.27247,1353
2024-12-06T17:45:00Z,1.27249,1.27299,1.27237,1.27272,1452
2024-12-06T18:00:00Z,1.27272,1.27392,1.27263,1.27371,1026
2024-12-06T18:15:00Z,1.27372,1.27413,1.27370,1.27384,567
2024-12-06T18:30:00Z,1.27383,1.27383,1.27317,1.27356,639
2024-12-06T18:45:00Z,1.27357,1.27359,1.27258,1.27291,1835
2024-12-06T19:00:00Z,1.27292,1.27301,1.27233,1.27251,884
2024-12-06T19:15:00Z,1.27251,1.27295,1.27235,1.27284,446
2024-12-06T19:30:00Z,1.27286,1.27328,1.27273,1.27308,615
2024-12-06T19:45:00Z,1.27307,1.27362,1.27299,1.27351,895
2024-12-06T20:00:00Z,1.27357,1.27382,1.27342,1.27364,911
2024-12-06T20:15:00Z,1.27363,1.27400,1.27359,1.27372,1158
2024-12-06T20:30:00Z,1.27375,1.27393,1.27357,1.27390,709
2024-12-06T20:45:00Z,1.27389,1.27396,1.27370,1.27390,1921
2024-12-06T21:00:00Z,1.27390,1.27399,1.27366,1.27391,739
2024-12-06T21:15:00Z,1.27392,1.27402,1.27387,1.27397,385
2024-12-06T21:30:00Z,1.27398,1.27428,1.27388,1.27424,773
2024-12-06T21:45:00Z,1.27424,1.27428,1.27357,1.27369,890
2024-12-08T22:00:00Z,1.27282,1.27374,1.27282,1.27374,314
2024-12-08T22:15:00Z,1.27374,1.27436,1.27360,1.27420,315
2024-12-08T22:30:00Z,1.27421,1.27463,1.27413,1.27456,461
2024-12-08T22:45:00Z,1.27457,1.27508,1.27406,1.27425,1150
2024-12-08T23:00:00Z,1.27429,1.27480,1.27416,1.27465,1236
2024-12-08T23:15:00Z,1.27464,1.27468,1.27420,1.27427,975
2024-12-08T23:30:00Z,1.27426,1.27462,1.27420,1.27455,246
2024-12-08T23:45:00Z,1.27454,1.27502,1.27436,1.27478,349
2024-12-09T00:00:00Z,1.27476,1.27480,1.27418,1.27449,984
2024-12-09T00:15:00Z,1.27451,1.27462,1.27422,1.27437,905
2024-12-09T00:30:00Z,1.27436,1.27436,1.27395,1.27399,1404
2024-12-09T00:45:00Z,1.27399,1.27432,1.27396,1.27409,1416
2024-12-09T01:00:00Z,1.27411,1.27431,1.27376,1.27408,2594
2024-12-09T01:15:00Z,1.27408,1.27423,1.27377,1.27414,2009
2024-12-09T01:30:00Z,1.27414,1.27425,1.27372,1.27389,2586
2024-12-09T01:45:00Z,1.27388,1.27398,1.27360,1.27382,2645
2024-12-09T02:00:00Z,1.27382,1.27431,1.27379,1.27406,2219
2024-12-09T02:15:00Z,1.27405,1.27433,1.27387,1.27394,1719
2024-12-09T02:30:00Z,1.27393,1.27408,1.27348,1.27375,2470
2024-12-09T02:45:00Z,1.27376,1.27404,1.27371,1.27396,668
2024-12-09T03:00:00Z,1.27394,1.27414,1.27351,1.27359,618
2024-12-09T03:15:00Z,1.27359,1.27373,1.27302,1.27308,1017
2024-12-09T03:30:00Z,1.27311,1.27329,1.27262,1.27269,759
2024-12-09T03:45:00Z,1.27269,1.27270,1.27225,1.27231,1408
2024-12-09T04:00:00Z,1.27231,1.27250,1.27200,1.27248,989
2024-12-09T04:15:00Z,1.27246,1.27253,1.27208,1.27211,1113
2024-12-09T04:30:00Z,1.27209,1.27217,1.27171,1.27179,1374
2024-12-09T04:45:00Z,1.27178,1.27222,1.27170,1.27184,1358
2024-12-09T05:00:00Z,1.27187,1.27231,1.27174,1.27203,1068
2024-12-09T05:15:00Z,1.27202,1.27220,1.27178,1.27181,628
2024-12-09T05:30:00Z,1.27180,1.27213,1.27172,1.27202,1062
2024-12-09T05:45:00Z,1.27202,1.27213,1.27167,1.27196,970
2024-12-09T06:00:00Z,1.27196,1.27253,1.27196,1.27228,1306
2024-12-09T06:15:00Z,1.27229,1.27264,1.27209,1.27250,1248
2024-12-09T06:30:00Z,1.27251,1.27287,1.27250,1.27263,1223
2024-12-09T06:45:00Z,1.27262,1.27315,1.27261,1.27309,825
2024-12-09T07:00:00Z,1.27309,1.27355,1.27274,1.27313,1557
2024-12-09T07:15:00Z,1.27316,1.27454,1.27304,1.27441,2451
2024-12-09T07:30:00Z,1.27442,1.27542,1.27442,1.27489,2812
2024-12-09T07:45:00Z,1.27487,1.27628,1.27481,1.27622,3200
2024-12-09T08:00:00Z,1.27625,1.27661,1.27554,1.27593,2815
2024-12-09T08:15:00Z,1.27596,1.27641,1.27580,1.27614,1930
2024-12-09T08:30:00Z,1.27613,1.27635,1.27555,1.27597,1756
2024-12-09T08:45:00Z,1.27600,1.27717,1.27600,1.27684,1661
2024-12-09T09:00:00Z,1.27685,1.27743,1.27674,1.27721,1531
2024-12-09T09:15:00Z,1.27722,1.27780,1.27695,1.27758,1958
2024-12-09T09:30:00Z,1.27753,1.27783,1.27661,1.27678,1529
2024-12-09T09:45:00Z,1.27676,1.27722,1.27648,1.27681,1305
2024-12-09T10:00:00Z,1.27683,1.27830,1.27683,1.27758,1986
2024-12-09T10:15:00Z,1.27760,1.27806,1.27747,1.27751,1605
2024-12-09T10:30:00Z,1.27753,1.27792,1.27742,1.27747,1291
2024-12-09T10:45:00Z,1.27746,1.27776,1.27716,1.27732,1488
2024-12-09T11:00:00Z,1.27731,1.27805,1.27724,1.27804,996
2024-12-09T11:15:00Z,1.27804,1.27826,1.27764,1.27790,1005
2024-12-09T11:30:00Z,1.27792,1.27816,1.27762,1.27763,1156
2024-12-09T11:45:00Z,1.27762,1.27782,1.27638,1.27648,1569
2024-12-09T12:00:00Z,1.27648,1.27680,1.27622,1.27657,1457
2024-12-09T12:15:00Z,1.27655,1.27687,1.27643,1.27673,1078
2024-12-09T12:30:00Z,1.27673,1.27684,1.27523,1.27547,1571
2024-12-09T12:45:00Z,1.27546,1.27602,1.27511,1.27581,1854
2024-12-09T13:00:00Z,1.27580,1.27642,1.27545,1.27610,2196
2024-12-09T13:15:00Z,1.27609,1.27720,1.27571,1.27705,1789
2024-12-09T13:30:00Z,1.27704,1.27820,1.27701,1.27794,2099
2024-12-09T13:45:00Z,1.27794,1.27843,1.27750,1.27783,2640
