timestamp,open,high,low,close,volume
2024-12-06T05:00:00Z,1.40327,1.40349,1.40306,1.40327,1255
2024-12-06T06:00:00Z,1.40329,1.40365,1.40295,1.40343,3272
2024-12-06T07:00:00Z,1.40343,1.40413,1.40315,1.40321,4074
2024-12-06T08:00:00Z,1.40319,1.40399,1.40262,1.40363,6003
2024-12-06T09:00:00Z,1.40364,1.40435,1.40355,1.40383,6814
2024-12-06T10:00:00Z,1.40382,1.40446,1.40361,1.40402,6685
2024-12-06T11:00:00Z,1.40401,1.40461,1.40382,1.40440,5374
2024-12-06T12:00:00Z,1.40440,1.40577,1.40423,1.40571,8281
2024-12-06T13:00:00Z,1.40572,1.40941,1.40449,1.40908,19582
2024-12-06T14:00:00Z,1.40907,1.41308,1.40859,1.41290,22120
2024-12-06T15:00:00Z,1.41290,1.41562,1.41286,1.41377,19276
2024-12-06T16:00:00Z,1.41376,1.41497,1.41332,1.41447,13743
2024-12-06T17:00:00Z,1.41449,1.41567,1.41443,1.41537,12037
2024-12-06T18:00:00Z,1.41537,1.41570,1.41468,1.41560,7656
2024-12-06T19:00:00Z,1.41559,1.41641,1.41548,1.41588,4987
2024-12-06T20:00:00Z,1.41588,1.41621,1.41479,1.41498,8326
2024-12-06T21:00:00Z,1.41499,1.41589,1.41496,1.41530,2152
2024-12-08T22:00:00Z,1.41515,1.41627,1.41502,1.41620,914
2024-12-08T23:00:00Z,1.41623,1.41642,1.41473,1.41475,2480
2024-12-09T00:00:00Z,1.41472,1.41546,1.41472,1.41539,2533
2024-12-09T01:00:00Z,1.41538,1.41538,1.41474,1.41524,3093
2024-12-09T02:00:00Z,1.41523,1.41570,1.41473,1.41521,2746
2024-12-09T03:00:00Z,1.41521,1.41657,1.41511,1.41647,3079
2024-12-09T04:00:00Z,1.41647,1.41688,1.41632,1.41659,2441
2024-12-09T05:00:00Z,1.41660,1.41730,1.41641,1.41687,2558
2024-12-09T06:00:00Z,1.41686,1.41704,1.41659,1.41682,3112
2024-12-09T07:00:00Z,1.41682,1.41746,1.41543,1.41564,6627
2024-12-09T08:00:00Z,1.41564,1.41618,1.41459,1.41475,7830
2024-12-09T09:00:00Z,1.41474,1.41474,1.41363,1.41421,6366
2024-12-09T10:00:00Z,1.41422,1.41422,1.41323,1.41349,6197
2024-12-09T11:00:00Z,1.41348,1.41366,1.41291,1.41336,4260
2024-12-09T12:00:00Z,1.41335,1.41350,1.41210,1.41223,4850
2024-12-09T13:00:00Z,1.41223,1.41230,1.40930,1.41010,9778
2024-12-09T14:00:00Z,1.41008,1.41182,1.40987,1.41073,14454
2024-12-09T15:00:00Z,1.41073,1.41252,1.41037,1.41133,15048
2024-12-09T16:00:00Z,1.41133,1.41276,1.41131,1.41217,10872
2024-12-09T17:00:00Z,1.41217,1.41361,1.41186,1.41354,7675
2024-12-09T18:00:00Z,1.41355,1.41479,1.41354,1.41423,8040
2024-12-09T19:00:00Z,1.41423,1.41639,1.41423,1.41582,7762
