Date,Open,High,Low,Close,Volume
2023-01-01 17:00:00,130.925,130.962,130.743,130.787,0
2023-01-01 17:15:00,130.787,130.787,130.744,130.749,0
2023-01-01 17:30:00,130.749,130.792,130.746,130.758,0
2023-01-01 17:45:00,130.759,130.767,130.757,130.759,0
2023-01-01 18:00:00,130.771,130.771,130.716,130.737,0
2023-01-01 18:15:00,130.737,130.787,130.725,130.749,0
2023-01-01 18:30:00,130.75,130.87,130.738,130.87,0
2023-01-01 18:45:00,130.87,130.886,130.848,130.87,0
2023-01-01 19:00:00,130.886,131.041,130.871,131.008,0
2023-01-01 19:15:00,131.008,131.024,130.997,130.999,0
2023-01-01 19:30:00,131.0,131.012,130.788,130.796,0
2023-01-01 19:45:00,130.805,130.823,130.791,130.821,0
2023-01-01 20:00:00,130.822,130.859,130.785,130.785,0
2023-01-01 20:15:00,130.791,130.889,130.791,130.864,0
2023-01-01 20:30:00,130.884,130.932,130.818,130.85,0
2023-01-01 20:45:00,130.85,130.919,130.85,130.919,0
2023-01-01 21:00:00,130.894,130.984,130.894,130.965,0
2023-01-01 21:15:00,130.984,130.999,130.95,130.984,0
2023-01-01 21:30:00,130.989,130.994,130.926,130.974,0
2023-01-01 21:45:00,130.978,130.994,130.954,130.963,0
2023-01-01 22:00:00,130.963,130.989,130.919,130.919,0
2023-01-01 22:15:00,130.919,130.969,130.908,130.919,0
2023-01-01 22:30:00,130.918,130.963,130.879,130.919,0
2023-01-01 22:45:00,130.906,130.941,130.885,130.895,0
2023-01-01 23:00:00,130.896,130.919,130.879,130.902,0
2023-01-01 23:15:00,130.902,130.93,130.88,130.886,0
2023-01-01 23:30:00,130.886,130.908,130.879,130.907,0
2023-01-01 23:45:00,130.899,130.914,130.879,130.914,0
2023-01-02 00:00:00,130.911,130.917,130.886,130.905,0
2023-01-02 00:15:00,130.911,130.957,130.895,130.937,0
2023-01-02 00:30:00,130.937,130.937,130.899,130.931,0
2023-01-02 00:45:00,130.919,130.947,130.905,130.916,0
2023-01-02 01:00:00,130.92,130.936,130.905,130.909,0
2023-01-02 01:15:00,130.911,130.929,130.904,130.923,0
2023-01-02 01:30:00,130.912,130.939,130.898,130.907,0
2023-01-02 01:45:00,130.899,130.985,130.898,130.939,0
2023-01-02 02:00:00,130.939,130.951,130.904,130.934,0
2023-01-02 02:15:00,130.931,130.963,130.924,130.929,0
2023-01-02 02:30:00,130.938,130.951,130.928,130.929,0
2023-01-02 02:45:00,130.931,130.973,130.92,130.935,0
2023-01-02 03:00:00,130.939,130.955,130.922,130.928,0
2023-01-02 03:15:00,130.927,130.955,130.917,130.92,0
2023-01-02 03:30:00,130.92,130.956,130.919,130.936,0
2023-01-02 03:45:00,130.93,130.957,130.908,130.926,0
2023-01-02 04:00:00,130.926,130.954,130.92,130.946,0
2023-01-02 04:15:00,130.946,130.953,130.907,130.913,0
2023-01-02 04:30:00,130.911,130.914,130.852,130.867,0
2023-01-02 04:45:00,130.869,130.875,130.856,130.867,0
2023-01-02 05:00:00,130.866,130.873,130.752,130.776,0
2023-01-02 05:15:00,130.777,130.81,130.753,130.767,0
2023-01-02 05:30:00,130.773,130.791,130.764,130.772,0
2023-01-02 05:45:00,130.773,130.799,130.763,130.782,0
2023-01-02 06:00:00,130.778,130.876,130.776,130.826,0
2023-01-02 06:15:00,130.827,130.878,130.783,130.805,0
2023-01-02 06:30:00,130.805,130.841,130.776,130.811,0
2023-01-02 06:45:00,130.812,130.814,130.761,130.766,0
2023-01-02 07:00:00,130.766,130.771,130.702,130.716,0
2023-01-02 07:15:00,130.717,130.796,130.708,130.769,0
2023-01-02 07:30:00,130.77,130.796,130.722,130.739,0
2023-01-02 07:45:00,130.737,130.789,130.722,130.727,0
2023-01-02 08:00:00,130.73,130.747,130.659,130.68,0
2023-01-02 08:15:00,130.68,130.699,130.623,130.651,0
2023-01-02 08:30:00,130.651,130.686,130.623,130.623,0
2023-01-02 08:45:00,130.626,130.668,130.617,130.642,0
2023-01-02 09:00:00,130.642,130.68,130.633,130.667,0
2023-01-02 09:15:00,130.669,130.7,130.66,130.688,0
2023-01-02 09:30:00,130.689,130.707,130.668,130.69,0
2023-01-02 09:45:00,130.691,130.771,130.656,130.707,0
2023-01-02 10:00:00,130.705,130.796,130.697,130.74,0
2023-01-02 10:15:00,130.74,130.831,130.73,130.78,0
2023-01-02 10:30:00,130.78,130.797,130.747,130.773,0
2023-01-02 10:45:00,130.768,130.816,130.761,130.774,0
2023-01-02 11:00:00,130.774,130.843,130.668,130.812,0
2023-01-02 11:15:00,130.802,130.812,130.688,130.783,0
2023-01-02 11:30:00,130.783,130.784,130.763,130.768,0
2023-01-02 11:45:00,130.769,130.769,130.733,130.743,0
2023-01-02 12:00:00,130.745,130.759,130.725,130.729,0
2023-01-02 12:15:00,130.732,130.764,130.725,130.749,0
2023-01-02 12:30:00,130.751,130.79,130.744,130.776,0
2023-01-02 12:45:00,130.78,130.81,130.75,130.767,0
2023-01-02 13:00:00,130.771,130.784,130.741,130.759,0
2023-01-02 13:15:00,130.76,130.78,130.749,130.77,0
2023-01-02 13:30:00,130.771,130.789,130.759,130.781,0
2023-01-02 13:45:00,130.78,130.784,130.746,130.769,0
2023-01-02 14:00:00,130.769,130.77,130.761,130.77,0
2023-01-02 14:15:00,130.77,130.772,130.766,130.768,0
2023-01-02 14:30:00,130.77,130.77,130.76,130.761,0
2023-01-02 14:45:00,130.76,130.765,130.724,130.726,0
2023-01-02 15:00:00,130.726,130.726,130.724,130.725,0
2023-01-02 15:15:00,130.725,130.726,130.724,130.725,0
2023-01-02 15:30:00,130.725,130.729,130.718,130.726,0
2023-01-02 15:45:00,130.727,130.73,130.696,130.697,0
2023-01-02 16:00:00,130.697,130.745,130.676,130.741,0
2023-01-02 16:15:00,130.745,130.746,130.619,130.619,0
2023-01-02 16:30:00,130.619,130.621,130.602,130.603,0
2023-01-02 16:45:00,130.603,130.624,130.598,130.608,0
2023-01-02 17:00:00,130.641,130.725,130.631,130.725,0
2023-01-02 17:15:00,130.725,130.725,130.685,130.699,0
2023-01-02 17:30:00,130.699,130.725,130.699,130.725,0
2023-01-02 17:45:00,130.71,130.721,130.698,130.699,0
2023-01-02 18:00:00,130.699,130.906,130.535,130.886,0
2023-01-02 18:15:00,130.885,131.403,130.842,130.974,0
2023-01-02 18:30:00,130.972,131.003,130.874,130.921,0
2023-01-02 18:45:00,130.921,130.948,130.705,130.79,0
2023-01-02 19:00:00,130.789,130.903,130.756,130.769,0
2023-01-02 19:15:00,130.778,130.87,130.772,130.802,0
2023-01-02 19:30:00,130.802,130.803,130.608,130.659,0
2023-01-02 19:45:00,130.664,130.741,130.57,130.606,0
2023-01-02 20:00:00,130.612,130.714,130.198,130.209,0
2023-01-02 20:15:00,130.211,130.234,129.826,129.912,0
2023-01-02 20:30:00,129.913,130.336,129.807,130.188,0
2023-01-02 20:45:00,130.188,130.249,130.032,130.148,0
2023-01-02 21:00:00,130.15,130.305,130.124,130.156,0
2023-01-02 21:15:00,130.163,130.207,130.006,130.063,0
2023-01-02 21:30:00,130.06,130.074,129.84,129.859,0
2023-01-02 21:45:00,129.858,129.977,129.78,129.92,0
2023-01-02 22:00:00,129.922,129.982,129.846,129.883,0
2023-01-02 22:15:00,129.882,129.925,129.727,129.805,0
2023-01-02 22:30:00,129.803,129.852,129.678,129.746,0
2023-01-02 22:45:00,129.746,129.813,129.691,129.782,0
2023-01-02 23:00:00,129.781,129.799,129.507,129.547,0
2023-01-02 23:15:00,129.546,129.649,129.542,129.629,0
2023-01-02 23:30:00,129.628,129.655,129.53,129.589,0
2023-01-02 23:45:00,129.588,129.622,129.512,129.592,0
