Date,Open,High,Low,Close,Volume
2023-01-02 00:00,1826.837,1843.055,1823.287,1840.188,0
2023-01-03 00:00,1840.268,1849.865,1827.525,1846.457,0
2023-01-04 00:00,1846.448,1865.035,1844.605,1851.898,0
2023-01-05 00:00,1851.838,1855.595,1824.995,1837.925,0
2023-01-06 00:00,1837.908,1869.765,1833.165,1865.598,0
2023-01-08 00:00,1867.537,1879.365,1864.477,1876.835,0
2023-01-09 00:00,1876.828,1881.445,1867.745,1871.245,0
2023-01-10 00:00,1871.195,1880.635,1870.268,1877.785,0
2023-01-11 00:00,1877.748,1886.548,1867.015,1884.248,0
2023-01-12 00:00,1884.255,1901.475,1872.76,1895.795,0
2023-01-13 00:00,1895.807,1921.798,1892.205,1919.398,0
2023-01-15 00:00,1920.337,1928.885,1916.695,1922.175,0
2023-01-16 00:00,1922.185,1922.238,1907.987,1911.235,0
2023-01-17 00:00,1911.245,1916.545,1897.228,1899.475,0
2023-01-18 00:00,1899.455,1925.798,1896.495,1909.655,0
2023-01-19 00:00,1909.668,1935.045,1906.305,1923.638,0
2023-01-20 00:00,1923.638,1937.435,1920.508,1925.298,0
2023-01-22 00:00,1926.128,1935.445,1923.608,1929.405,0
2023-01-23 00:00,1929.395,1936.985,1911.248,1932.618,0
2023-01-24 00:00,1932.728,1942.348,1917.065,1928.357,0
2023-01-25 00:00,1928.355,1949.085,1919.697,1946.585,0
2023-01-26 00:00,1946.575,1948.875,1918.627,1921.535,0
2023-01-27 00:00,1921.515,1934.918,1916.525,1927.598,0
2023-01-29 00:00,1927.108,1934.425,1924.227,1933.248,0
2023-01-30 00:00,1933.237,1933.625,1918.748,1920.095,0
2023-01-31 00:00,1920.095,1930.998,1900.665,1925.588,0
2023-02-01 00:00,1925.547,1957.138,1920.435,1953.288,0
2023-02-02 00:00,1953.288,1959.625,1911.225,1915.935,0
2023-02-03 00:00,1915.955,1918.145,1861.255,1864.548,0
2023-02-05 00:00,1864.508,1878.505,1859.647,1878.275,0
2023-02-06 00:00,1878.277,1881.198,1862.935,1873.025,0
2023-02-07 00:00,1873.005,1884.348,1864.898,1876.905,0
2023-02-08 00:00,1876.895,1886.345,1868.898,1879.375,0
2023-02-09 00:00,1879.345,1890.098,1853.688,1853.825,0
2023-02-10 00:00,1853.825,1872.035,1852.588,1864.698,0
2023-02-12 00:00,1863.917,1865.178,1857.635,1857.675,0
2023-02-13 00:00,1857.685,1866.395,1850.325,1858.058,0
2023-02-14 00:00,1858.058,1870.467,1843.165,1847.715,0
2023-02-15 00:00,1847.695,1847.715,1830.475,1839.248,0
2023-02-16 00:00,1839.265,1845.158,1823.715,1826.665,0
