Date,Open,High,Low,Close,Volume
2023-01-01 16:00,1.20615,1.20959,1.20494,1.20855,0
2023-01-01 20:00,1.20851,1.21004,1.20658,1.20726,0
2023-01-02 00:00,1.2072,1.20772,1.20417,1.20461,0
2023-01-02 04:00,1.2046,1.20586,1.20408,1.20509,0
2023-01-02 08:00,1.20506,1.20521,1.20325,1.20455,0
2023-01-02 12:00,1.20456,1.2047,1.20423,1.20457,0
2023-01-02 16:00,1.20456,1.20749,1.20423,1.20536,0
2023-01-02 20:00,1.20536,1.20847,1.20344,1.20724,0
2023-01-03 00:00,1.20722,1.2079,1.19112,1.19118,0
2023-01-03 04:00,1.19118,1.19741,1.18999,1.19554,0
2023-01-03 08:00,1.19557,1.20572,1.19476,1.19683,0
2023-01-03 12:00,1.19682,1.19912,1.19524,1.19725,0
2023-01-03 16:00,1.19723,1.19942,1.19573,1.19893,0
2023-01-03 20:00,1.19894,1.20006,1.1982,1.19914,0
2023-01-04 00:00,1.19914,1.20859,1.1971,1.20443,0
2023-01-04 04:00,1.20443,1.20875,1.20343,1.20482,0
2023-01-04 08:00,1.20483,1.20731,1.20132,1.20597,0
2023-01-04 12:00,1.206,1.20764,1.20406,1.20583,0
2023-01-04 16:00,1.20583,1.20779,1.20499,1.20728,0
2023-01-04 20:00,1.20727,1.2077,1.20321,1.20376,0
2023-01-05 00:00,1.20371,1.20504,1.19994,1.20201,0
2023-01-05 04:00,1.20206,1.20379,1.19998,1.20013,0
2023-01-05 08:00,1.20015,1.20137,1.18729,1.19002,0
2023-01-05 12:00,1.19002,1.19349,1.18967,1.19093,0
2023-01-05 16:00,1.19095,1.19242,1.18897,1.1924,0
2023-01-05 20:00,1.1924,1.19355,1.19113,1.19229,0
2023-01-06 00:00,1.19228,1.19262,1.18744,1.18863,0
2023-01-06 04:00,1.18863,1.18886,1.18408,1.18589,0
2023-01-06 08:00,1.18589,1.20672,1.1847,1.20622,0
2023-01-06 12:00,1.20624,1.20989,1.20592,1.20949,0
2023-01-06 16:00,1.20948,1.20975,1.20873,1.20874,0
2023-01-08 16:00,1.20793,1.21278,1.20792,1.21083,0
2023-01-08 20:00,1.21084,1.21475,1.20983,1.21413,0
2023-01-09 00:00,1.21413,1.21706,1.21254,1.21564,0
2023-01-09 04:00,1.21569,1.21739,1.21117,1.21383,0
2023-01-09 08:00,1.21383,1.22096,1.21357,1.22044,0
2023-01-09 12:00,1.22042,1.22083,1.21737,1.21798,0
2023-01-09 16:00,1.21796,1.21978,1.21638,1.21738,0
2023-01-09 20:00,1.21737,1.21859,1.21566,1.21595,0
2023-01-10 00:00,1.21593,1.21772,1.21392,1.21669,0
2023-01-10 04:00,1.21672,1.21846,1.21227,1.21268,0
2023-01-10 08:00,1.21268,1.21807,1.21096,1.21528,0
2023-01-10 12:00,1.21528,1.21674,1.21417,1.21508,0
2023-01-10 16:00,1.2151,1.21635,1.21387,1.21585,0
2023-01-10 20:00,1.21586,1.2161,1.21409,1.21589,0
2023-01-11 00:00,1.21589,1.2178,1.21252,1.2127,0
2023-01-11 04:00,1.21269,1.21545,1.21057,1.21138,0
2023-01-11 08:00,1.21138,1.21532,1.20999,1.21226,0
2023-01-11 12:00,1.21227,1.21559,1.21131,1.21454,0
2023-01-11 16:00,1.21453,1.2165,1.21359,1.21504,0
2023-01-11 20:00,1.21507,1.21698,1.21506,1.2167,0
