Datetime,Open,High,Low,Close,Volume
2026-02-13 09:15:00+00:00,4997.5,5001.60009765625,4984.0,4984.89990234375,890
2026-02-13 09:30:00+00:00,4984.0,4994.39990234375,4981.2001953125,4991.0,586
2026-02-13 09:45:00+00:00,4990.39990234375,4997.0,4988.89990234375,4990.10009765625,793
2026-02-13 10:00:00+00:00,4990.0,4998.0,4987.39990234375,4992.7001953125,1040
2026-02-13 10:15:00+00:00,4993.0,5000.89990234375,4986.7998046875,4997.2001953125,1070
2026-02-13 10:30:00+00:00,4998.2001953125,4998.5,4988.10009765625,4989.5,918
2026-02-13 10:45:00+00:00,4989.2998046875,4990.7001953125,4967.2001953125,4970.7998046875,1712
2026-02-13 11:00:00+00:00,4970.7998046875,4974.2001953125,4961.0,4972.2001953125,1955
2026-02-13 11:15:00+00:00,4971.39990234375,4972.2998046875,4952.7998046875,4965.0,1814
2026-02-13 11:30:00+00:00,4965.60009765625,4968.7998046875,4955.2998046875,4964.2001953125,1154
2026-02-13 11:45:00+00:00,4963.2998046875,4975.0,4959.2998046875,4973.39990234375,760
2026-02-13 12:00:00+00:00,4973.10009765625,4984.39990234375,4971.7998046875,4984.0,1383
2026-02-13 12:15:00+00:00,4983.10009765625,4993.0,4982.89990234375,4987.5,982
2026-02-13 12:30:00+00:00,4987.7001953125,4993.7998046875,4983.60009765625,4985.89990234375,690
2026-02-13 12:45:00+00:00,4986.7001953125,4994.0,4983.7001953125,4988.7998046875,871
2026-02-13 13:00:00+00:00,4990.0,4996.2998046875,4985.0,4987.5,639
2026-02-13 13:15:00+00:00,4987.5,4991.10009765625,4977.10009765625,4988.2001953125,1560
2026-02-13 13:30:00+00:00,4988.2001953125,5024.5,4987.0,5005.39990234375,5870
2026-02-13 13:45:00+00:00,5005.7001953125,5013.89990234375,4993.5,5008.39990234375,2167
2026-02-13 14:00:00+00:00,5007.2001953125,5022.0,5006.10009765625,5020.10009765625,2015
2026-02-13 14:15:00+00:00,5020.2998046875,5029.5,5016.39990234375,5024.10009765625,2156
2026-02-13 14:30:00+00:00,5024.5,5036.7001953125,4986.10009765625,5012.89990234375,6369
2026-02-13 14:45:00+00:00,5012.5,5028.60009765625,5010.0,5017.39990234375,3285
2026-02-13 15:00:00+00:00,5017.39990234375,5034.2998046875,5014.0,5025.0,3696
2026-02-13 15:15:00+00:00,5026.2001953125,5034.39990234375,5015.7001953125,5032.2998046875,2148
2026-02-13 15:30:00+00:00,5032.0,5043.2998046875,5026.7998046875,5028.7998046875,2755
2026-02-13 15:45:00+00:00,5029.5,5032.60009765625,4995.2001953125,4998.7001953125,3405
2026-02-13 16:00:00+00:00,4999.0,5019.60009765625,4997.39990234375,5019.60009765625,2196
2026-02-13 16:15:00+00:00,5019.0,5056.7998046875,5018.2001953125,5050.60009765625,4702
2026-02-13 16:30:00+00:00,5050.7001953125,5051.2998046875,5034.2001953125,5039.39990234375,2980
2026-02-13 16:45:00+00:00,5039.5,5041.2998046875,5027.2001953125,5030.0,1313
2026-02-13 17:00:00+00:00,5030.0,5045.5,5029.89990234375,5037.5,1315
2026-02-13 17:15:00+00:00,5037.2998046875,5041.7998046875,5027.7998046875,5039.5,1045
2026-02-13 17:30:00+00:00,5039.5,5051.5,5038.0,5044.7998046875,1681
2026-02-13 17:45:00+00:00,5045.0,5046.39990234375,5038.7001953125,5043.5,884
2026-02-13 18:00:00+00:00,5043.5,5052.60009765625,5038.0,5051.7998046875,1138
2026-02-13 18:15:00+00:00,5051.39990234375,5054.0,5042.5,5044.7001953125,2390
2026-02-13 18:30:00+00:00,5045.0,5055.2001953125,5042.7001953125,5052.7998046875,1415
2026-02-13 18:45:00+00:00,5052.60009765625,5058.89990234375,5049.10009765625,5054.10009765625,1401
2026-02-13 19:00:00+00:00,5054.7001953125,5069.10009765625,5053.10009765625,5062.2998046875,1605
2026-02-13 19:15:00+00:00,5062.0,5068.0,5059.0,5063.7001953125,863
2026-02-13 19:30:00+00:00,5063.89990234375,5065.5,5055.5,5057.2998046875,989
2026-02-13 19:45:00+00:00,5057.60009765625,5060.7998046875,5046.39990234375,5046.39990234375,1079
2026-02-13 20:00:00+00:00,5046.2001953125,5057.10009765625,5045.10009765625,5051.89990234375,1055
2026-02-13 20:15:00+00:00,5051.10009765625,5055.7998046875,5049.10009765625,5051.2998046875,1042
2026-02-13 20:30:00+00:00,5050.7998046875,5056.39990234375,5046.7998046875,5052.7001953125,967
2026-02-13 20:45:00+00:00,5052.2998046875,5056.2998046875,5043.2998046875,5054.0,1123
2026-02-13 21:00:00+00:00,5053.89990234375,5057.89990234375,5051.39990234375,5055.0,495
2026-02-13 21:15:00+00:00,5055.10009765625,5056.2001953125,5052.10009765625,5055.0,216
2026-02-13 21:30:00+00:00,5054.2001953125,5060.60009765625,5052.60009765625,5060.10009765625,263
2026-02-13 21:45:00+00:00,5060.0,5067.39990234375,5046.2998046875,5046.2998046875,738
2026-02-15 23:15:00+00:00,5046.2998046875,5050.2998046875,5040.2998046875,5048.10009765625,134
2026-02-15 23:30:00+00:00,5047.89990234375,5051.60009765625,5036.10009765625,5039.2998046875,450
2026-02-15 23:45:00+00:00,5039.0,5040.7998046875,5031.60009765625,5038.5,333
2026-02-16 00:00:00+00:00,5038.39990234375,5040.7998046875,5018.2001953125,5035.7001953125,972
2026-02-16 00:15:00+00:00,5036.60009765625,5040.2998046875,5027.0,5031.0,313
2026-02-16 00:30:00+00:00,5031.7001953125,5033.7998046875,5027.60009765625,5033.10009765625,223
2026-02-16 00:45:00+00:00,5032.5,5043.0,5029.7001953125,5035.0,205
2026-02-16 01:00:00+00:00,5034.10009765625,5042.5,5026.39990234375,5041.39990234375,372
2026-02-16 01:15:00+00:00,5041.60009765625,5051.39990234375,5041.60009765625,5048.7001953125,570
2026-02-16 01:30:00+00:00,5049.0,5050.5,5045.10009765625,5049.2998046875,214
2026-02-16 01:45:00+00:00,5049.7998046875,5049.89990234375,5044.2998046875,5047.60009765625,231
2026-02-16 02:00:00+00:00,5048.39990234375,5051.0,5039.10009765625,5040.89990234375,299
2026-02-16 02:15:00+00:00,5041.5,5044.7001953125,5037.5,5038.2998046875,136
2026-02-16 02:30:00+00:00,5038.7001953125,5040.7998046875,5020.0,5021.60009765625,972
2026-02-16 02:45:00+00:00,5022.2001953125,5022.2001953125,5011.2998046875,5014.7998046875,701
2026-02-16 03:00:00+00:00,5013.7001953125,5019.5,5007.10009765625,5017.2001953125,737
2026-02-16 03:15:00+00:00,5017.5,5018.0,5013.2998046875,5014.2001953125,359
2026-02-16 03:30:00+00:00,5014.0,5016.5,5008.0,5010.7998046875,428
2026-02-16 03:45:00+00:00,5009.7998046875,5013.60009765625,4986.0,5007.2001953125,1128
2026-02-16 04:00:00+00:00,5006.2001953125,5012.2001953125,4988.0,4995.2998046875,1015
2026-02-16 04:15:00+00:00,4995.0,4999.2001953125,4991.10009765625,4995.60009765625,438
2026-02-16 04:30:00+00:00,4994.10009765625,4997.10009765625,4991.2998046875,4994.7001953125,377
2026-02-16 04:45:00+00:00,4994.2998046875,4999.10009765625,4993.10009765625,4994.7001953125,252
2026-02-17 05:00:00+00:00,4970.7998046875,4972.2998046875,4945.2001953125,4946.7001953125,939
2026-02-17 05:15:00+00:00,4945.89990234375,4946.7998046875,4906.10009765625,4919.2001953125,4285
2026-02-17 05:30:00+00:00,4919.89990234375,4921.10009765625,4875.2001953125,4898.5,3885
2026-02-17 05:45:00+00:00,4897.10009765625,4919.0,4892.2001953125,4906.89990234375,1283
2026-02-17 06:00:00+00:00,4906.7001953125,4914.5,4906.7001953125,4909.89990234375,814
2026-02-17 06:15:00+00:00,4910.2998046875,4921.89990234375,4905.10009765625,4913.10009765625,643
2026-02-17 06:30:00+00:00,4912.7001953125,4932.89990234375,4910.0,4927.2998046875,1016
2026-02-17 06:45:00+00:00,4927.7001953125,4932.2001953125,4917.60009765625,4930.0,1333
2026-02-17 07:00:00+00:00,4928.5,4932.2001953125,4922.39990234375,4925.2998046875,629
2026-02-17 07:15:00+00:00,4925.7998046875,4937.60009765625,4924.5,4926.89990234375,800
2026-02-17 07:30:00+00:00,4926.7001953125,4939.7998046875,4922.2998046875,4936.0,880
2026-02-17 07:45:00+00:00,4935.60009765625,4941.7001953125,4933.2998046875,4935.7998046875,520
2026-02-17 08:00:00+00:00,4936.0,4949.39990234375,4934.7998046875,4946.2998046875,1112
